Structure_name,Enthalpy_grid_kjmol,Henry_coeff_molkgPa,time
VAKREG_charged_2,-24.3784,8.22989e-08,1.57199
VALVIQ_clean_15,-21.2021,4.17788e-08,0.556019
VAKBIU_clean_1,-25.1949,7.30424e-08,4.62079
VAKLIF_clean_15,-18.1718,2.21735e-07,3.99985
UZUXOE_clean_5,-23.1823,3.95114e-08,9.56422
VAKNAZ_clean_92,-19.3525,1.34068e-07,4.24589
VAKRIK_ion_b_9,-21.3486,7.69796e-08,2.18008
VALZIU_clean_19,-28.309,5.55618e-08,0.351153
UZUTUG_clean_5,-20.096,6.85117e-08,10.3696
VALWUD_clean_218,-17.3679,1.59751e-07,1.34177
VAMQIJ_clean_15,-22.5838,2.794e-08,0.162269
VAKNED_clean_2,-18.4191,2.00035e-07,4.99079
VALXAK_clean_218,-17.5706,1.92085e-07,1.39503
VALXIS_clean_218,-17.6789,1.58546e-07,1.34731
VALXOY_clean_218,-18.3238,1.91861e-07,1.36013
VALXEO_clean_218,-16.9604,1.6148e-07,1.77926
VAKPOP_clean_15,-18.044,7.31695e-08,5.64625
VAMQAE_clean_2,-15.9366,3.94611e-08,2.57727
VAMPUX_clean_2,-16.306,1.18279e-07,4.12722
VANRAH_clean_123,-27.6484,2.70162e-08,0.0341365
VANXUD03_clean_86,-22.4893,1.24788e-08,0.079934
VANXUD_clean_86,-22.4068,1.28404e-08,0.0732142
VAMQIM_clean_2,-16.2048,1.17622e-07,4.65223
VAMQOS_clean_2,-16.2299,1.17667e-07,4.58525
VAPBAR_charged_5,-28.6182,9.37688e-08,0.815953
VANHEA_clean_15,-19.0502,1.50442e-07,2.6194
VAPFOJ_clean_14,-21.1024,5.24122e-09,0.208457
VAPFUP_clean_2,-24.96,2.04078e-08,0.205187
VAPHOM_clean_15,-21.7138,2.48775e-08,0.181474
VAQLAC_clean_33,-23.2665,2.5739e-09,0.116809
VAMYEQ_clean_128,-15.756,2.30493e-07,5.17252
VAPRIQ_clean_13,-55.9686,4.10549e-07,0.317287
VAMYUG_clean_128,-15.8475,2.31626e-07,4.99469
VAMZAN_clean_128,-20.0664,2.20095e-07,4.77084
VAMYIU_clean_128,-15.7018,2.17121e-07,5.25583
VAMYOA_clean_128,-20.2099,2.16663e-07,5.44964
VARJAB_clean_140,-24.9878,1.70757e-07,0.319581
VAPBEV_clean_4,-27.8125,9.33128e-08,1.54225
VAPBIZ_clean_4,-27.9472,9.48851e-08,1.51051
VARREL_clean_40,-23.0098,3.71148e-08,0.353679
VAMZER_clean_128,-20.0366,2.21288e-07,5.00508
VARHON_clean_130,-19.8794,1.37932e-07,0.870384
VARRIP_clean_40,-23.3415,4.12683e-08,0.361449
VAKQAC_clean_5,-18.7047,7.15757e-08,9.68779
UMOYOM15_clean_1,-19.86,1.73214e-07,41.0708
VARHIH_clean_130,-22.1344,1.45363e-07,1.07583
VARWES_charged_19,-21.3053,4.0143e-09,0.571714
VAQSEO_clean_9,-25.102,3.62757e-08,1.46946
VASFAZ_clean_2,-19.4058,4.79856e-08,0.317755
VASFED_clean_2,-19.486,4.7703e-08,0.305771
VASFON_clean_2,-19.612,4.69226e-08,0.305945
VARWIW_charged_19,-21.4198,4.29996e-09,0.605487
VASFIH_clean_2,-18.3558,4.49115e-08,0.354624
VAQLEG_clean_9,-22.6532,3.98964e-08,1.68315
VASKOR_clean_33,-22.5853,5.15401e-08,0.235054
VASFUT_clean_2,-19.8001,4.55197e-08,0.303438
VATYAR_clean_2,-17.1223,5.65696e-08,0.215565
VAKPUV_clean_5,-20.7166,4.83806e-08,10.7988
VATYEV_clean_2,-17.606,5.21668e-08,0.209842
VATXEU_clean_194,-18.6634,3.59167e-08,0.366683
VATYIZ_clean_2,-17.3988,5.53019e-08,0.231611
VAXHOR01_clean_62,2.25104,1.25901e-10,0.0737354
VATVUK_clean_33,-25.187,2.67805e-08,0.462503
VAXHOR_clean_14,2.25032,1.25625e-10,0.080833
VATYOF_clean_2,-17.0525,5.41925e-08,0.24374
VAYDOQ_clean_62,-25.0686,1.96384e-08,0.142543
VARJEF_clean_114,-20.8567,1.65702e-07,1.80004
VAYFUY_clean_2,-25.2581,2.58756e-08,0.233473
VAZKUE_clean_14,-16.9173,1.85613e-09,0.0896529
VAZLAL_clean_14,-16.3725,1.50545e-09,0.0876711
VAZLEP01_clean_14,-14.1667,8.66476e-10,0.0876802
VAZLEP02_clean_1,-21.9798,5.31125e-09,0.169756
VAZLEP_clean_14,-16.1278,1.29084e-09,0.0898984
VAZLIT_clean_14,-15.7164,1.11897e-09,0.0877648
VAZLOZ_clean_14,-15.8654,1.11998e-09,0.0755822
VAXVEX_charged_15,-27.0747,1.5311e-08,0.680219
VAXMUF_clean_2,-21.5098,9.78872e-08,0.813052
VAZLUF_clean_2,-22.7466,7.10615e-09,0.118813
VAZMAM_clean_2,-22.4136,6.09105e-09,0.127137
VAZMEQ_clean_2,-22.1831,5.41722e-09,0.124281
VAZMIU_clean_2,-22.1317,5.09579e-09,0.135602
VAQTUF_clean_88,-18.071,1.13448e-07,2.83933
VAZMOA_clean_2,-23.6301,5.26141e-09,0.120187
VAYWEZ_clean_14,-17.6026,5.42283e-08,1.18197
VAYWID_clean_14,-17.6181,5.45698e-08,1.20048
VAZROF_clean_54,-27.2184,7.83948e-08,0.714825
VAZTOG_clean_225,-13.1007,2.22861e-07,0.754125
VAZTUM_clean_225,-13.1255,2.22915e-07,0.753921
VECZEI_clean_129,-17.9855,5.70072e-08,0.0456983
VAXTEV_clean_15,-20.8034,5.73669e-08,2.10981
VECVUW_clean_175,-16.9819,5.06347e-08,0.881072
VATVOE_clean_4,-20.8597,5.44236e-08,2.74534
VASGUU_clean_14,-22.7068,1.31281e-07,2.8836
VATVIY_clean_4,-20.9704,5.48085e-08,2.91154
VARWOC_clean_19,-14.7339,8.16684e-08,3.34126
VARWUI_clean_19,-14.8233,7.95136e-08,3.37174
VECWUX_clean_41,-24.1373,4.96194e-08,1.08748
VEDDIT_charged_15,-26.0888,4.40698e-08,0.846127
VECZAG_clean_14,-15.4672,6.57414e-08,1.01992
VECZEK_clean_14,-15.2721,7.9229e-08,0.991441
VEDVUW_clean_2,-24.7296,6.49486e-08,0.38752
VEBHUG_clean_166,-11.9513,3.01395e-07,2.04859
VEFJOG_charged_2,-26.674,3.36436e-08,0.615041
VEFLUP_clean_1,-22.8985,5.77823e-08,0.489775
VEDFAN_clean_19,-22.3358,1.11343e-07,1.46412
VEDFER_clean_19,-22.7012,1.03507e-07,1.38515
VEDFIV_clean_19,-22.8761,9.83784e-08,1.31199
VEFCEQ_clean_h_1,-19.408,1.10203e-08,1.03721
VEDFOB_clean_19,-22.6818,1.08197e-07,1.38282
VEDGAO_clean_19,-22.9379,9.69828e-08,1.32147
VEDFUH_clean_19,-22.4642,1.03263e-07,1.39539
VEDGES_clean_19,-22.5184,1.05827e-07,1.38274
VEDGIW_clean_19,-22.5635,1.05172e-07,1.37119
VEGXIQ01_clean_14,-17.1425,2.67392e-10,0.259241
VEGXIQ_clean_14,-18.1148,3.42947e-10,0.260803
VEGXOW_clean_14,-15.2893,1.77031e-10,0.268002
VEGXUC_clean_14,-14.5932,1.52189e-10,0.265753
VEHKAW_charged_14,-24.046,8.23483e-08,0.352697
VEBHUG_SL_2,-12.2406,2.75542e-07,3.63473
VEHJOJ_clean_221,-14.6249,1.94931e-07,0.836296
VEHKAW_clean_14,-24.046,8.23483e-08,0.369775
VEHJUP_clean_221,-14.5507,1.94443e-07,0.827179
VEHJID01_clean_19,-14.5051,1.85387e-07,1.11097
VEHJID_clean_19,-19.7653,1.27298e-07,1.07857
VEHLAW_clean_15,-22.5055,3.63913e-08,0.206223
VEHLEA01_clean_15,-22.8177,1.86095e-08,0.156507
VEHLEA02_clean_45,-22.9758,1.62817e-08,0.183758
VEGMIE_charged_2,-21.5314,8.66918e-08,1.97676
VEHLEA_clean_15,-22.9858,2.2094e-08,0.171702
VEHLIE_clean_70,-21.3507,5.20937e-08,0.24765
VEGMOK01_charged_2,-21.8058,8.67846e-08,2.10124
VEGMOK02_charged_2,-21.7118,8.68809e-08,2.04082
VEGMOK03_charged_2,-21.6946,8.82132e-08,1.99889
VEGMOK04_charged_2,-21.7941,8.71534e-08,2.02552
VEGMOK_charged_2,-21.8837,8.63696e-08,2.00298
VEHNED_clean_11,-20.1834,1.37632e-08,0.343718
VEHPUU_clean_14,-19.5973,5.28592e-08,0.57024
VEJYUF01_clean_61,-26.499,5.71556e-08,0.504157
VEGMIE01_charged_1,-21.5914,7.94167e-08,3.54535
VEJYOZ_clean_136,-18.73,1.17497e-07,0.951805
VEJHID_clean_221,-13.8335,2.21766e-07,1.09383
VEJYUF02_clean_61,-27.1834,5.7754e-08,0.51409
VEJYUF_clean_61,-29.4841,5.83413e-08,0.475659
VEJYIT_clean_61,-20.1915,1.35305e-07,1.4012
VEJYIT01_clean_61,-20.062,1.36553e-07,1.46213
VELVEO_clean_52,-25.5704,7.40196e-09,0.0738831
VEHROR_charged_2,-17.3915,4.62236e-08,1.99509
VEHRIL_clean_2,-15.7785,8.95983e-08,2.22506
VELVOY_clean_217,-19.8478,1.40114e-07,0.550487
VEHKOK_charged_62,-21.8357,1.00655e-07,2.86062
UMODEH08_clean_1,-18.7634,2.25026e-07,50.4262
VEMMOQ_clean_74,-17.0487,1.46254e-07,0.286307
VEMMAC_clean_2,-18.2611,1.38002e-07,0.74528
VEMMEG_clean_2,-17.6849,1.44395e-07,0.762569
VEHYUE_clean_1,-17.71,1.11445e-08,2.86559
VEMSUC01_clean_61,-23.6988,6.92316e-08,0.565848
VEJZIU_clean_139,-17.1076,1.44668e-07,1.80542
UMODEH19_clean_1,-17.9921,2.20476e-07,51.0498
VEMSUC_clean_61,-23.6801,6.80816e-08,0.568822
VEJZEQ_clean_2,-31.9294,7.13232e-08,2.05206
VERZEZ_clean_19,-4.47357,2.35051e-10,0.0546824
VERZID_clean_19,-4.47139,2.08291e-10,0.0562521
VEMDAT_clean_14,-23.0728,5.52736e-08,1.73915
VERZOJ_clean_19,-2.17331,1.25035e-10,0.0576959
VERZUP_clean_19,-4.46918,1.9289e-10,0.0567684
VESBAY_clean_19,-6.23466,3.26911e-10,0.0575941
VEMTAJ01_clean_61,-23.6331,7.66524e-08,0.674763
VELVIS_clean_2,-32.1569,7.12635e-08,2.01093
VEQBID_clean_96,-18.396,4.2292e-08,0.78798
VEQBOJ_charged_14,-18.3801,7.72066e-09,0.919646
VEQBUP_charged_14,-18.4958,8.93699e-09,0.950003
VEQCAW_charged_14,-18.5165,8.80353e-09,0.962149
VEQCEA_charged_14,-18.3669,9.06986e-09,0.979938
VEMMIK_clean_2,-13.3162,1.61464e-07,2.17491
VEHKIE_clean_146,-17.9403,1.36172e-07,5.76336
VETTOE_clean_2,-20.2369,1.49651e-07,1.3766
VEHKIE_SL_146,-17.9975,1.36157e-07,5.6258
VEXYON_charged_221,-15.667,1.44143e-07,0.4725
VEYVEC_clean_14,-26.1901,1.79318e-08,0.357129
VEYREX_clean_15,-22.9749,5.83867e-08,0.541745
VEXVAW_clean_167,-18.0641,1.78411e-07,1.92401
VEPDEB_charged_1,-22.5712,3.37614e-08,3.94317
VEZQEX_clean_15,-32.4546,2.83268e-08,0.260842
VEZQAT_clean_5,-27.2559,3.0205e-08,1.24813
VEWXAY_clean_13,-21.68,1.4148e-07,3.58591
VEYWED_clean_15,-24.0855,5.67905e-08,2.70065
VICDOC_clean_2,-27.3177,7.84604e-08,0.820856
VETVAS_manual_2,-25.4868,8.70858e-08,4.98681
VETVAS_clean5b_2,-25.4868,8.70858e-08,5.10545
VICYOX_clean_2,-24.4445,3.69516e-08,0.289637
VICSIL_clean_2,-23.1058,8.36951e-08,0.780859
VIDWAI_clean_2,-25.1262,4.77205e-08,0.358447
VIDWIQ_clean_15,-25.7788,7.11827e-08,0.35348
VICYUD_clean_14,-23.0689,8.5659e-08,1.03665
VEZMIY_clean_4,-24.3942,3.95288e-08,4.45839
VIDXOX_clean_2,-17.4258,4.09659e-08,0.537623
VIFBOD_clean_2,-19.3139,4.38413e-08,0.528674
VIFBUJ_clean_11,-21.3994,2.48913e-08,0.47184
VIGRIO_clean_2,-20.1727,1.69671e-09,0.157258
VEZWEE_clean_33,-24.7287,8.01679e-08,3.36116
VILXOE_clean_33,-24.0211,8.66422e-08,0.291764
VEXTUO_manual_1,-17.6864,1.49205e-07,6.77429
VIDVUB_clean_14,-16.6411,1.79685e-07,2.31693
VEXTUO_clean_1,-18.389,1.78485e-07,7.48392
VEHNAZ_charged_9,-15.3407,1.54261e-07,11.8167
VIPXUO_clean_14,-25.1258,2.21531e-08,0.355372
VIPYOK_clean_14,-24.631,4.31444e-08,0.317453
VIDJID_clean_36,-17.5276,2.56013e-07,3.74322
VIGNOQ_clean_2,-17.1741,5.69953e-08,2.23559
VIPZAX_clean_14,-22.0816,2.76211e-08,0.309666
VIQFIL_clean_11,-15.0258,2.67955e-08,0.279525
VIRKIQ_clean_14,-21.4849,4.22254e-08,0.131891
VIMRAM_clean_85,-17.7254,9.7234e-08,1.90734
VIRQAO_clean_14,-20.5814,9.177e-09,0.0927656
VETTUK_clean_1,-25.7363,7.98746e-08,9.38167
VIRQES_clean_2,-20.9364,1.02846e-08,0.0875127
VIQQUJ_clean_60,-26.484,8.96697e-08,0.599577
VISTOG_clean_14,-18.4055,1.8733e-08,0.224686
VISTUM_clean_11,-20.4288,8.42561e-09,0.138784
VELBAQ_clean_1,-17.7493,1.70325e-07,11.8143
VINHOR_clean_43,-12.6506,1.23007e-07,1.85788
VITKUG_charged_13,-26.5548,1.57572e-08,0.234152
VIGDIY_clean_5,-24.4617,2.25814e-08,3.44395
VIRPOC_clean_228,-19.3886,9.04442e-08,1.00926
VEZMOE_clean_1,-24.4107,3.92082e-08,8.45939
VIVLAP_clean_2,-24.1841,4.72676e-08,0.355068
VITYUU_clean_2,-21.1553,8.31537e-08,0.880378
VITZAB_clean_2,-21.15,8.28471e-08,0.832741
VINHIL_clean_9,-13.0267,1.20507e-07,3.27282
VITZIJ_clean_2,-21.3008,8.1134e-08,0.840423
VIRVEY_clean_33,-16.5177,1.16953e-07,1.82942
VITYOO_clean_15,-18.4323,1.20214e-07,1.59294
VIRXIF_clean_5,-20.6163,7.62597e-08,1.99519
VIWHUG_clean_2,-23.7157,2.93908e-08,0.80533
VINHEH_charged_1,-20.4817,3.45353e-08,4.07212
VITZEF_clean_1,-21.1404,8.34653e-08,1.57415
VIWLOE_clean_14,-18.9644,4.26916e-08,1.15756
VIWLIY_clean_14,-18.8154,4.53228e-08,1.34865
VIWMAR_clean_14,-18.8817,4.40944e-08,1.15485
VIWLAQ_clean_14,-16.6697,5.53715e-08,1.75143
VIWMEV_clean_14,-18.9518,4.35663e-08,1.19138
VIXGAM01_clean_2,-20.5342,1.23108e-08,0.0913793
VIVXOP_clean_15,-20.8161,7.15901e-08,2.36743
VIWKIX_clean_14,-16.2951,5.91694e-08,2.0486
VIXGAM_clean_1,-20.5185,1.22272e-08,0.151971
VIXGEQ_clean_2,-20.5044,1.15247e-08,0.092233
VIWKOD_clean_14,-16.3567,5.82554e-08,2.16475
VIXTUT_clean_14,-28.3659,1.05692e-08,0.158681
VIXVUV_clean_52,-32.5729,5.31069e-08,0.219062
VIWZOR_clean_14,-19.7318,7.16489e-08,0.541813
VIWMIZ_clean_196,-20.986,1.40751e-07,1.69332
VIWMOF_clean_196,-20.4165,1.52396e-07,1.81497
VIXZUZ_clean_2,-24.0954,7.82616e-08,0.374238
VIYSON_clean_60,-25.829,8.52762e-08,0.589144
VIYMAT_clean_2,-21.2815,7.20417e-08,0.782149
VIYZIO01_clean_2,-29.3173,3.28829e-08,0.405189
VIYTAA_clean_60,-25.8523,8.89029e-08,0.690584
VIYSUT_clean_15,-23.2554,8.86132e-08,0.829627
VIYVIK_clean_60,-26.0364,8.51414e-08,0.634629
VIYZIO_clean_2,-29.3192,3.29291e-08,0.377841
VIZRIH_clean_60,-25.0902,2.54484e-08,0.623331
VIXCUB_clean_2,-18.0233,9.00408e-08,2.31284
VIZQEC_clean_14,-26.8122,6.95638e-08,1.18408
VOBQEK_clean_2,-22.9876,4.79345e-08,0.229924
VOBGAW_clean_63,-25.3288,1.14123e-08,1.15337
VICLAW_clean_4,-19.0704,5.92932e-08,11.3477
VOBRUB_clean_15,-24.1366,4.69837e-08,0.277195
VOBGEA_clean_63,-25.4237,1.13029e-08,1.15663
VOCKUT_clean_2,-28.1138,4.23293e-08,0.340624
VOCCOH_clean_14,-22.7883,7.5178e-08,0.510827
VIZMUO_clean_12,-32.6282,3.11648e-08,2.11649
VOCNOQ_clean_130,-28.2169,2.19616e-08,0.461275
VOBKAA_clean_14,-19.6998,6.79154e-08,1.10092
VOCQAF_clean_15,-26.9062,6.31829e-08,0.534749
VOCXUH_clean_189,-19.3756,1.97347e-07,0.393452
VOCQEJ_clean_15,-27.047,6.33733e-08,0.552439
VODPOU_clean_61,-21.5313,5.71776e-09,0.441337
VODSEM_clean_60,-15.4962,1.23307e-08,0.199757
VOHQEO_clean_2,-28.6854,8.53851e-08,0.222088
VOCPEK_clean_63,-25.5523,1.07846e-08,1.05904
VOHQIS_clean_14,-30.5196,9.05898e-08,0.351857
VOKJIQ_clean_14,-39.7852,1.48091e-07,0.223746
VOJGOS_clean_14,-22.0114,1.48484e-07,0.659894
VOMMAN_clean_2,-34.6669,1.4658e-08,0.165745
VOFFED_clean_54,-21.0371,4.79111e-08,1.58996
VOGTIV_clean_h_1,-16.566,1.52737e-07,1.85486
VEWLAM_clean_4,-16.9199,1.72736e-07,18.1061
VODQIP_clean_2,-19.8906,1.13427e-07,2.41998
VONBIK_clean_14,-25.0763,2.82114e-08,0.821663
VIWLEU_clean_1,-16.5929,5.55669e-08,7.65324
VONBUW_clean_15,-30.3504,2.98733e-08,0.662938
VONDEJ_clean_14,-26.5258,7.20383e-08,0.435781
VONCIM_clean_59,-17.8827,5.83073e-08,0.602905
VIZTIJ_clean_15,-17.2751,8.08446e-08,5.00103
VONROH_clean_61,-21.7193,1.718e-08,0.469175
VONDOT_clean_14,-28.2284,8.85346e-08,0.606173
VIJNIN_clean_20,-24.0011,2.05259e-07,12.4003
VONRUN_clean_61,-24.0614,1.69319e-08,0.447714
VONCOS_clean_59,-17.948,7.14134e-08,0.931117
VONSEY_clean_61,-23.8542,1.29601e-08,0.404734
VONSAU_clean_61,-23.9528,1.47483e-08,0.472027
VORBUA_clean_2,-22.3059,4.74006e-09,0.126593
VOPHUF_clean_2,-27.5268,1.7526e-08,0.389655
VONDIN_clean_14,-32.6711,9.69175e-08,1.33618
VOGPEO_clean_63,-17.3561,1.93369e-07,3.5949
VIZSOO_clean_19,-17.2037,1.71027e-07,6.19768
VOLPET_clean_2,-14.9256,1.71156e-07,2.95254
VOQWUV_clean_2,-30.4194,1.7528e-08,1.14659
VOPPAT_clean_15,-30.671,5.92852e-08,1.23429
VOTKEW_clean_52,-24.499,6.59784e-08,0.567864
VOTMAS_clean_15,-26.1139,2.83321e-08,0.384396
VOPCEK_clean_14,-22.5335,7.83962e-08,1.95243
VOVQEE_clean_15,-17.3603,6.16e-08,0.579513
VOXKIE_clean_15,-21.3622,6.64526e-08,0.5696
VOVKUO_clean_58,-13.937,2.95136e-08,0.823945
VOSWIL_clean_15,-17.3494,6.02606e-08,1.7016
VOXQOQ_clean_15,-22.7217,6.84524e-08,0.711399
VOVLAV_clean_62,-18.1985,6.71079e-08,1.17837
VOSTUU_clean_57,-20.3577,1.23535e-07,2.22777
VOXTUZ_clean_14,-24.0333,1.09639e-07,0.540275
VOSVAC_clean_15,-22.0571,6.76117e-08,2.10231
VOXYUE_clean_14,-15.6778,1.17635e-08,0.28213
VOYWUB_clean_1,5.57809,4.84936e-11,0.153723
VOYWUB_clean_h_1,5.57809,4.84936e-11,0.151891
VOXVAH_clean_15,-22.1431,8.92113e-08,0.872267
VOXVEL_clean_9,-22.4274,9.00555e-08,1.20185
VOYLUS_clean_14,-27.1767,6.87243e-08,0.97009
VUCTOE_clean_2,-21.8568,8.35298e-09,0.222543
VUCTUK_clean_2,-21.2721,1.12413e-08,0.0990538
VUCCON_clean_2,-23.6465,4.88434e-08,1.2413
VUCCUT_clean_2,-23.7555,4.89623e-08,1.24359
VUCDAA_clean_2,-23.579,4.90528e-08,1.26387
VUFBEE_clean_2,-18.7527,3.62217e-08,0.529206
VOSVEG_clean_12,-20.4155,1.05471e-07,4.04249
VUCDEE_clean_2,-23.9249,4.9273e-08,1.24809
VIXPUP01_clean_14,-15.2923,2.079e-07,11.6981
VOQXIK_clean_14,-18.8706,2.13795e-07,5.22447
VUDQOB_clean_2,-22.5082,8.16646e-08,1.57536
VIWQUP_clean_4,-17.6938,6.59782e-08,12.5183
VUGWUR_clean_2,-21.3943,9.83954e-08,1.46613
VUGXIG_clean_2,-21.3131,9.78227e-08,1.47074
VUGXAY_clean_2,-21.4026,9.62979e-08,1.5654
VUGXEC_clean_2,-21.4284,9.60039e-08,1.55267
VUHGAH_clean_5,-28.4931,3.70019e-08,0.20634
VUGXOM_clean_2,-21.3333,9.48437e-08,1.40743
VOZVAJ01_clean_15,-18.5413,6.55693e-08,4.191
VUGYAZ_clean_2,-21.1341,9.13818e-08,1.43557
VUGXUS_clean_2,-21.2328,9.49468e-08,1.54661
VUHJAK_clean_20,-28.1246,2.86541e-08,0.789644
VUGYIH_clean_2,-21.6402,9.47551e-08,1.34372
VUGYED_clean_2,-21.023,9.11362e-08,1.4144
VOZVEN01_clean_15,-19.8858,6.15066e-08,4.82907
VOZVIR01_clean_9,-17.7022,7.255e-08,8.6117
VUHMOC_clean_15,-20.4708,6.01604e-08,5.21242
VUHNUJ_clean_15,-19.9018,6.40322e-08,5.0045
VUHNIX_clean_15,-19.5187,6.9893e-08,5.28599
VUHNET_clean_15,-17.2592,8.40063e-08,5.42704
VUHPAR_clean_15,-20.2353,6.69252e-08,5.54227
VUHPUL_clean_15,-21.3302,5.67311e-08,5.42925
VUHPOF_clean_15,-20.3659,6.57501e-08,5.84895
VUKSOL_clean_14,-19.2233,9.36002e-08,0.812325
VUKSIF_clean_2,-21.8647,7.35829e-08,0.887643
VUKROK_clean_11,-16.3429,1.91505e-07,1.87308
VUKJOC_clean_14,-25.2282,4.02771e-08,2.61781
VUKRUQ_clean_1,-18.4028,1.53321e-07,1.73944
VUKSAX_clean_11,-15.8102,1.96685e-07,2.05117
VUKJUI_clean_14,-24.6205,4.88645e-08,3.43973
VEWKUF_clean_1,-14.2905,2.90739e-07,34.2185
VULFIT_clean_14,-26.4962,4.79542e-08,0.391542
VULFOZ_clean_14,-26.411,4.64629e-08,0.387974
VUKTAY_clean_2,-24.7586,5.63509e-08,2.63232
VIXPUP_clean_7,-15.5941,2.01053e-07,22.3432
VULKIX_clean_2,-20.969,5.52964e-08,0.581468
VUKTEC_clean_2,-24.995,5.42454e-08,2.52413
VOPCIO_clean_2,-18.8866,1.2241e-07,16.0211
VUDXID_clean_1,-14.0436,1.34426e-07,12.0117
VULKOD_clean_61,-25.2136,4.46331e-08,0.509133
VUMBIQ_clean_64,-25.3467,2.373e-08,0.43393
VUNCEM01_clean_14,16.9442,2.605e-12,0.0652904
VUKTIG_clean_2,-24.5817,5.61285e-08,2.71031
VUNCEM_clean_14,2.30378,3.35416e-11,0.0537169
VUNCAJ_clean_14,-23.9293,4.65035e-09,0.14448
VUHMUI_clean_5,-19.6281,6.66428e-08,9.95334
VUNNEZ_clean_88,-18.1679,4.36288e-08,0.173946
VUHNAP_clean_5,-18.8998,6.4998e-08,9.83392
VUMCEM_clean_14,-28.2633,1.02232e-07,0.567638
VUMBOW_clean_64,-23.0133,4.44395e-08,0.70867
VUNHAN_clean_14,-21.3235,2.06602e-08,0.418459
VUPDOB_clean_14,-19.7836,1.54187e-09,0.31089
VUPFAP_clean_14,-19.2935,1.20031e-09,0.30577
VUPFET_clean_14,-19.34,1.10038e-09,0.286802
VUPFIX_clean_2,-26.8642,1.21149e-08,0.298481
VUNXUY_clean_205,-24.6395,4.09428e-08,0.73856
VUKTOM_clean_2,-23.4799,6.67013e-08,3.30907
VUNYUZ_clean_205,-24.959,4.76804e-08,0.911415
VUMCIQ_clean_14,-28.0976,6.71908e-08,1.31467
VUQKAU01_clean_14,-23.2693,8.59621e-08,0.717981
VUKTUS_clean_2,-23.0657,6.93271e-08,3.59787
VUQKAU02_clean_14,-23.0963,9.03828e-08,0.810287
VUQLEZ_charged_2,-27.9857,3.99508e-09,0.411323
VUQKAU_clean_14,-22.7652,9.99446e-08,0.868402
VURNED01_clean_65,-21.5966,2.02604e-07,0.396442
VURNED02_clean_65,-21.4987,2.02252e-07,0.386078
VURNED03_clean_65,-21.4436,2.03179e-07,0.399647
VURLIF_clean_15,-19.998,1.29485e-07,0.755232
VURNED04_clean_65,-20.9462,2.11554e-07,0.439648
VURYIR_clean_14,-23.8616,1.75616e-08,0.217758
VURNED_clean_65,-21.2712,2.08993e-07,0.436889
VUTVAJ_clean_14,-22.6578,2.60809e-08,0.22052
VUQKOI_clean_2,-19.6646,5.0018e-08,1.52863
VURYOX_clean_14,-19.321,5.0588e-08,0.585026
VUQKUO_clean_14,-23.1521,3.75098e-08,1.36857
VUVZAP_clean_14,-24.4788,4.54052e-08,0.305335
VUNHAO_clean_29,-13.7429,1.61973e-07,2.8084
VUWPIN_clean_224,-16.2554,2.71206e-08,0.489474
VUZVER_clean_59,-24.1944,5.11243e-09,0.047669
WABTOK_clean_15,-18.5835,2.72757e-08,0.271629
WABVIF01_clean_118,-17.0236,5.72902e-08,0.113024
WABVIF02_clean_118,-17.5104,5.32833e-08,0.107221
VUSQIK_charged_56,-20.4336,1.13365e-08,1.46033
WABVIF03_clean_118,-17.7243,5.01863e-08,0.107432
WABVIF04_clean_118,-16.6074,6.11538e-08,0.12869
VUSJUP_clean_12,-11.3537,2.35996e-07,1.78392
WABVIF_clean_118,-16.696,6.082e-08,0.119075
WABVOL_clean_229,-15.5394,4.09147e-08,0.142875
VUWRUC_clean_62,-20.2619,1.14852e-07,1.37349
WABVUR_clean_229,-15.2216,5.99516e-08,0.13229
WABWAY_clean_229,-15.0666,5.64966e-08,0.138578
VUWROW_clean_2,-20.3518,1.82534e-07,1.4638
WABWEC_clean_229,-14.6479,5.78779e-08,0.14526
WACKOB_clean_88,-20.1019,6.62819e-09,0.200665
WAFKEU05_clean_123,-20.8942,2.01745e-07,0.185881
VUWSAJ_clean_4,-22.3612,9.49216e-08,1.53367
WAFKEU06_clean_123,-20.912,2.02141e-07,0.18341
VUSKAW_clean_12,-13.2261,2.27449e-07,2.28613
WAFKEU07_clean_123,-20.9525,2.0327e-07,0.200005
VUSKEA_clean_12,-13.23,2.28014e-07,2.32636
WACLEU_clean_4,-22.006,1.04804e-07,0.49655
WAGLEY_clean_2,-29.6248,4.20059e-08,0.237981
WAGZEL_clean_14,-25.3491,1.32764e-08,0.184479
WAFKIY_clean_65,-21.4577,2.06791e-07,0.398963
WAHMEY01_clean_h_147,-29.2465,9.0711e-10,0.0908503
WAHMEY_clean_147,-25.3337,2.02782e-09,0.0818837
WAHDIT_clean_142,-25.7822,3.07463e-08,0.466012
WAGDAL_clean_12,-23.4943,1.5248e-08,0.666537
WAHFUJ01_clean_14,-23.1594,4.25009e-08,0.515917
WAHGIY_clean_14,-25.9835,5.82801e-08,0.608984
VUMYUZ_clean_14,-19.1015,4.52741e-08,5.23132
WAFKAQ_clean_12,-20.1412,1.80456e-07,1.19739
VUQJUN01_clean_2,-18.92,1.8302e-07,4.86532
WAHMUP_clean_2,-17.8903,9.57018e-08,0.587177
WAHREE_clean_13,-32.9516,2.30465e-08,0.256213
VUQJUN_clean_2,-18.9181,1.82992e-07,4.80924
