,Structures,unique_chemcomp,G_2080,G_0,G_Xe_900K,G_Kr_900K,G_900K,delta_G0_298_900,delta_H0_Xe_298_900,delta_TS0_298_900,enthalpy_std_xenon,enthalpy_std_krypton,enthalpy_skew,enthalpy_modality,mean_grid_xenon,mean_grid_krypton,std_grid_xenon,std_grid_krypton,ASA_m2/cm3_1.2,delta_VF_18_20,PO_VF_2.0,D_i_vdw_uff298,delta_pore,D_f_vdw_uff298,pore_dist_mean,pore_dist_std,pore_dist_skewness,pore_dist_kurtosis,pore_dist_neff,pore_dist_modality,C%,O%,N%
1257,DOTSOV09_clean,H2C186O124Cu31,-5.153080295607353,-7.045640472068089,-9.336169333353297,-6.969019319804637,-2.3671500135486596,4.67849045851943,12.566799999999997,-2.979209541480569,4.58216,5.22083,2.88426,0.8045095349897267,3.07939,3.93344,41.1652,25.6374,2504.77,0.012400000000000078,0.6848,13.83986,1.3527268171557552,6.7908,12.487133182844245,2.00318406765302,-2.0905437728537186,7.353097291808741,2.5138856864704224,0.7303552575320864,54.227405247813415,36.15160349854228,0.0
1258,DELGEI_manual,H20C806N186Cd31,-4.043278260561231,-4.011559192988562,-9.206909629459794,-6.685022439303468,-2.521887190156326,1.4896720028322363,-1.6365999999999978,0.35087200283223297,3.15487,2.58098,0.460008,0.4022934705948369,3.38904,4.27292,42.5827,26.3961,2797.34,0.009500000000000064,0.6616,11.30564,1.648531278375149,5.96337,9.657108721624851,1.6146248433720845,-0.6012848339104462,2.1789591903131367,5.464273178949996,0.6248595464952451,77.2770853307766,0.0,17.833173537871524
1259,DOTSOV11_clean,H2C186O124Cu31,-5.128623873919746,-7.038356359087356,-9.3404061068703,-6.973452907918431,-2.3669531989518697,4.671403160135486,12.5227,-2.9673968398645174,4.5786,5.20829,2.88053,0.8045702660914864,3.09206,3.95032,41.2657,25.677,2506.0,0.0131,0.685,13.84279,1.352496546275395,6.78438,12.490293453724606,1.994098664808491,-2.0787633576275915,7.3007579386234225,2.504325966004798,0.7288636524796869,54.227405247813415,36.15160349854228,0.0
1260,DOTSOV15_clean,H2C186O124Cu31,-5.151420040722357,-7.038449425287991,-9.323393279879511,-6.959950331135217,-2.363442948744294,4.675006476543697,12.551099999999998,-2.979493523456302,4.58427,5.22043,2.88141,0.8047861915477118,3.10211,3.95971,41.2221,25.675,2503.8,0.012500000000000067,0.6848,13.84505,1.3571267494356647,6.78563,12.487923250564336,2.0029833220075624,-2.092181689735078,7.359221217422487,2.5138856864704224,0.7306784324043,54.227405247813415,36.15160349854228,0.0
1261,DOTSOV13_clean,H2C186O124Cu31,-5.159983895457743,-7.0415016148148375,-9.331245032654213,-6.966370233178199,-2.3648747994760138,4.676626815338824,12.534599999999998,-2.966773184661176,4.57499,5.21102,2.88555,0.804540881152844,3.12237,3.97321,41.3316,25.7118,2504.02,0.013000000000000012,0.6848,13.84711,1.356590812641084,6.78616,12.490519187358917,1.9940431496306583,-2.079238697257463,7.302482455714768,2.5083591093841866,0.7289621840867364,54.227405247813415,36.15160349854228,0.0
1262,DOTSOV12_clean,H2C186O124Cu31,-5.151687201027595,-7.037636213324779,-9.32734916534889,-6.963486465082946,-2.363862700265944,4.673773513058835,12.545000000000002,-2.975826486941168,4.58205,5.21564,2.8814,0.8046141436158251,3.12315,3.94367,41.3085,25.6454,2504.47,0.012500000000000067,0.6848,13.84579,1.3584310835214435,6.78563,12.487358916478556,2.003979793095184,-2.091546645470781,7.353371691302391,2.513853484827136,0.7308983682325136,54.227405247813415,36.15160349854228,0.0
1263,DOTSOV14_clean,H2C186O124Cu31,-5.143102283559739,-7.034910448628963,-9.329406410491112,-6.965108012225915,-2.3642983982651966,4.670612050363767,12.528400000000001,-2.973887949636234,4.58289,5.21259,2.87852,0.804724538130893,3.10349,3.93365,41.2627,25.637,2504.79,0.012800000000000034,0.6849,13.84553,1.3556880135440164,6.78549,12.489841986455984,1.9953186119749329,-2.0785497682632306,7.2952205017875,2.5042141193734646,0.7292951786506678,54.227405247813415,36.15160349854228,0.0
1264,DOTSOV18_clean,H2C186O124Cu31,-5.134649009199956,-7.033936676502485,-9.340873412804829,-6.975821941234942,-2.3650514715698865,4.668885204932598,12.557400000000005,-2.9857147950674072,4.58993,5.21691,2.87539,0.8044395535157843,3.07957,3.94532,41.2124,25.6589,2507.18,0.0131,0.6851,13.84081,1.3490399887260391,6.7839,12.49177001127396,1.993108171074389,-2.080618234151795,7.3114234745195645,2.502024149872954,0.7288556400619515,54.227405247813415,36.15160349854228,0.0
1265,DOTSOV16_clean,H2C186O124Cu31,-5.1425153704011075,-7.031261443153981,-9.329205634113555,-6.965835233673089,-2.3633704004404654,4.667891042713515,12.537699999999997,-2.9839089572864825,4.58997,5.21728,2.87437,0.8048526549093215,3.09539,3.93892,41.2263,25.6428,2506.27,0.012399999999999967,0.685,13.84476,1.357062483069976,6.78568,12.487697516930025,2.003060835849908,-2.091666164238529,7.357192564260974,2.5139661941880647,0.7305867415691658,54.227405247813415,36.15160349854228,0.0
1266,DOTSOV21_clean,H2C186O124Cu31,-5.153048350797363,-7.064360279016611,-9.352017196901352,-6.981404457001161,-2.3706127399001913,4.69374753911642,12.667300000000001,-2.9950524608835805,4.58271,5.23796,2.89533,0.80365693463123,3.07103,3.92775,41.1676,25.6303,2508.17,0.012699999999999934,0.685,13.83526,1.3470976550169116,6.81879,12.488162344983088,2.0024184094761908,-2.091261722815763,7.358775579067592,2.5032660190838603,0.7301996827568966,54.227405247813415,36.15160349854228,0.0
1267,DOTSOV20_clean,H2C186O124Cu31,-5.151543631265255,-7.047172003941588,-9.353209710522547,-6.984960235095512,-2.368249475427035,4.678922528514553,12.619400000000002,-2.997777471485451,4.59139,5.22887,2.88162,0.8040144685609595,3.09471,3.92991,41.2501,25.6334,2506.58,0.012699999999999934,0.6852,13.8369,1.3515561443066524,6.80485,12.485343855693348,2.011385145383908,-2.1027043031131365,7.406376141228048,2.493744789966307,0.7319862349620805,54.227405247813415,36.15160349854228,0.0
1268,DOTSOV19_clean,H2C186O124Cu31,-5.156598503007477,-7.0526330248044315,-9.33953619581748,-6.972068609100149,-2.367467586717331,4.6851654380871,12.6101,-2.983134561912898,4.5804,5.22598,2.8902,0.8040140322525186,3.06936,3.93685,41.15,25.6384,2505.59,0.012600000000000056,0.6847,13.8388,1.3521182844243818,6.79785,12.48668171557562,2.003631816541428,-2.0904066939095785,7.352870612032388,2.513837384314856,0.7302998283629148,54.227405247813415,36.15160349854228,0.0
1269,DOTSOV26_clean,H2C186O124Cu31,-5.140233862690752,-7.054871942859049,-9.376379402440651,-7.004674808565115,-2.3717045938755366,4.683167348983512,12.702300000000001,-3.0245326510164903,4.60402,5.2442,2.88009,0.8033915094817454,3.10923,3.90672,41.3739,25.638,2507.36,0.0121,0.6859,13.82676,1.3716924324324307,6.81633,12.45506756756757,2.024188524970887,-2.023268978882602,7.081466462159923,2.4990143942803176,0.7192884959812462,54.227405247813415,36.15160349854228,0.0
1270,DOTSOV22_clean,H2C186O124Cu31,-5.16716976616643,-7.063877244403501,-9.351130912062198,-6.98164734893762,-2.369483563124578,4.694393681278923,12.663999999999998,-2.992506318721075,4.57986,5.23377,2.89631,0.8034824102987617,3.11589,3.9299,41.302,25.6307,2507.13,0.012799999999999923,0.6851,13.83518,1.3471303945884987,6.81194,12.4880496054115,2.002443075437868,-2.0905535724548545,7.354199557884633,2.503281948487885,0.7302513614205629,54.227405247813415,36.15160349854228,0.0
1271,DOTSOV24_clean,H2C186O124Cu31,-5.1527405451425,-7.066511780741191,-9.368150861839485,-6.99607525272155,-2.3720756091179354,4.694436171623256,12.702299999999997,-3.0100638283767402,4.58996,5.24378,2.89261,0.8033612874871355,3.11639,3.89617,41.3574,25.5997,2505.93,0.012499999999999956,0.6854,13.83139,1.3460461443066496,6.8253,12.485343855693351,2.0107068173750675,-2.102054472641727,7.40410675026353,2.4976872942453787,0.7318415561418299,54.227405247813415,36.15160349854228,0.0
1272,DOTSOV23_clean,H2C186O124Cu31,-5.15000077763027,-7.041179175370568,-9.34476918377296,-6.979348347236777,-2.3654208365361837,4.675758338834385,12.641899999999996,-3.009341661165614,4.60036,5.2361,2.87757,0.8040067839327021,3.09401,3.93591,41.2549,25.6549,2506.34,0.013000000000000012,0.6847,13.83332,1.3492342212189623,6.78902,12.484085778781038,2.0117671918432785,-2.102816985110177,7.409745758010411,2.4958063880251555,0.7317173152677333,54.227405247813415,36.15160349854228,0.0
1273,DELGEI_clean5b,H20C806N186Cd31,-4.044186202475965,-4.011559192988562,-9.206909629459794,-6.685022439303468,-2.521887190156326,1.4896720028322363,-1.6365999999999978,0.35087200283223297,3.15487,2.58098,0.460008,0.4022934705948369,3.38904,4.27292,42.5827,26.3961,2797.34,0.009500000000000064,0.6616,11.30564,1.648531278375149,5.96337,9.657108721624851,1.6146248433720845,-0.6012848339104462,2.1789591903131367,5.464273178949996,0.6248595464952451,77.2770853307766,0.0,17.833173537871524
1274,DOTSOV25_clean,H2C186O124Cu31,-5.157517852537113,-7.070569748444223,-9.372177290000437,-6.999120995123719,-2.3730562948767178,4.697513453567505,12.723600000000001,-3.0114865464324945,4.58889,5.24516,2.89529,0.8030524473287801,3.07864,3.89109,41.2707,25.5911,2506.63,0.012399999999999967,0.6854,13.82745,1.3423316234498301,6.82414,12.48511837655017,2.0106883402320346,-2.101779160125304,7.403415654526418,2.493428662882641,0.7317535433289912,54.227405247813415,36.15160349854228,0.0
1275,DOTTEM_clean,H5C248O155Ga31,-5.947398661308154,-6.731605714309691,-13.766768930693116,-8.46148681182157,-5.3052821188715455,1.426323595438145,-3.4495000000000005,1.3910235954381456,1.83297,1.91854,0.95978,0.293968412931578,1.94797,4.58705,54.459,33.7414,2432.24,0.011200000000000043,0.4886,6.93889,0.09357164794007478,6.66192,6.845318352059925,0.2217706067601215,-4.82216162845423,28.707752076103684,1.181621540986052,0.8448325283930795,56.49202733485193,35.30751708428246,0.0
1276,DOTSOV27_clean,H2C186O124Cu31,-5.16052096889936,-7.073906282588126,-9.380800811802317,-7.0050650691566085,-2.375735742645708,4.698170539942418,12.733500000000003,-3.0138294600575852,4.59067,5.24793,2.89498,0.8030019089049245,3.0546,3.90153,41.2214,25.6288,2508.13,0.013399999999999967,0.6846,13.82317,1.336360529875984,6.83022,12.486809470124015,2.0094802568870884,-2.1059416336687806,7.42278866695432,2.4975445769593385,0.732203274035766,54.227405247813415,36.15160349854228,0.0
1277,DOTSOV29_clean,H2C186O124Cu31,-5.124538140811317,-7.05459582314744,-9.37797038472948,-7.007478933521565,-2.370491451207915,4.684104371939525,12.6756,-3.012095628060476,4.59423,5.23418,2.88406,0.8033280527286834,3.10412,3.87673,41.3486,25.5785,2506.03,0.01200000000000001,0.6862,13.82961,1.3744298198198202,6.81937,12.45518018018018,2.0239768216909773,-2.0234808652355585,7.083401004322069,2.4990143942803176,0.7192131024159094,54.227405247813415,36.15160349854228,0.0
1278,DITJOH_clean,H32C1643O372Zr93,-2.886700424672175,-2.862564641576432,-8.635933479252737,-7.072554844178784,-1.5633786350739527,1.2991860065024792,-0.3138999999999985,-0.16921399349752164,3.5983,3.21249,0.692776,0.44168437541626,1.13662,1.77843,30.6649,19.3109,1892.6,0.0028000000000000247,0.8034,19.54185,0.935434603047316,8.61361,18.606415396952684,1.817382141514385,-2.211996777342728,7.152767099460711,2.087700361015677,0.8238671357577009,76.77570093457943,17.38317757009346,0.0
1279,DOTSOV30_clean,H2C186O124Cu31,-5.177009660909605,-7.082387846130966,-9.387711163602747,-7.010703226561937,-2.37700793704081,4.705379909090156,12.7818,-3.0220200909098436,4.59121,5.25383,2.89921,0.8024416537923387,3.08929,3.93255,41.3618,25.7129,2508.56,0.012799999999999923,0.6851,13.81643,1.3609621307779012,6.81965,12.4554678692221,2.025138235106445,-2.022946143222561,7.076614641652192,2.5017377396347724,0.7195970610588627,54.227405247813415,36.15160349854228,0.0
1280,DOYBEA_clean,H3C124O155Al31,-7.582809398141076,-8.31638560597624,-15.050492395568893,-8.924592218988762,-6.1259001765801315,2.1904854293961087,-3.2774999999999963,1.788485429396104,1.56114,1.43295,2.60139,0.5043197327580609,4.68553,6.72309,59.4654,36.3944,2542.12,0.01789999999999997,0.4686,6.13807,0.04098262135922415,5.73463,6.097087378640776,0.0360859563884384,-13.08358001375503,176.9473919165262,1.0146933993280969,0.9730579474014227,39.61661341853035,49.52076677316294,0.0
1281,DOTSOV33_clean,H2C186O124Cu31,-5.150205846618101,-7.05439494473006,-9.422126747671285,-7.040274438626006,-2.3818523090452794,4.67254263568478,12.671999999999997,-3.0076573643152154,4.60003,5.22073,2.87303,0.8024470961361704,3.07883,3.85887,41.4121,25.5879,2509.99,0.011699999999999933,0.6863,13.80387,1.3498677452085701,6.81038,12.45400225479143,2.0262158074360745,-2.0181591161283903,7.04989493738529,2.501801380687545,0.7195803998596353,54.227405247813415,36.15160349854228,0.0
1282,DOTSOV28_clean,H2C186O124Cu31,-5.146148555703586,-7.075177735747764,-9.380687345987878,-7.00569396651341,-2.3749933794744686,4.7001843562732954,12.755299999999998,-3.020415643726702,4.59265,5.25097,2.89564,0.802820518028692,3.09169,3.90237,41.3557,25.6341,2510.15,0.012899999999999912,0.685,13.8232,1.3362777903043952,6.83002,12.486922209695605,2.00942208388328,-2.1062480116745794,7.424090036007676,2.493428662882641,0.7322487551089149,54.227405247813415,36.15160349854228,0.0
1283,DOTSOV31_clean,H2C186O124Cu31,-5.172525788820876,-7.087266966160115,-9.378748410404821,-7.005413525555999,-2.3733348848488225,4.713932081311293,12.871399999999998,-3.0441679186887027,4.59735,5.27146,2.90563,0.8018993577203323,3.08579,3.90338,41.3415,25.6658,2507.58,0.013399999999999967,0.6845,13.81489,1.3246872972973005,6.82683,12.4902027027027,1.997465951945586,-2.1082089007552938,7.48014898951005,2.495882103450677,0.7278658188304966,54.227405247813415,36.15160349854228,0.0
1284,DOTWAL_clean,H12C372O465La62,-6.897989625395624,-6.940569094111092,-5.212389567468289,-1.0886239623500358,-4.123765605118253,2.8168034889928393,-2.9517999999999986,2.6304034889928367,1.61767,1.64408,2.85958,0.5526934130145441,17.7962,16.0425,64.2351,37.5935,2160.0,0.051899999999999946,0.3047,6.2871,0.3654464566929123,3.6337,5.921653543307087,0.6608003543538826,-2.254529929275127,6.605683112662989,1.4884643779992617,0.9208593718848663,40.834248079034026,51.042810098792536,0.0
1285,DOTSOV37_clean,H2C186O124Cu31,-5.106799151245739,-7.009304833690019,-9.421098778058358,-7.040458256836187,-2.380640521222171,4.628664312467849,12.4951,-3.0031356875321533,4.6239,5.19437,2.83167,0.8040401013614114,3.13176,3.90724,41.4908,25.7037,2512.84,0.011399999999999966,0.6866,13.7687,1.3719694475761024,6.78136,12.396730552423898,1.9806050908864008,-2.060124379757622,7.219265557257079,2.5072706703421024,0.7264052580528979,54.227405247813415,36.15160349854228,0.0
1286,DOYLIM_clean,H310C248N186Ni1Cd31,-3.688789817101712,-3.6801941463976973,0.22633124759776818,0.14947375105241795,0.07685749654535023,3.7570516429430474,-1.2929999999999993,2.308351642943045,2.47637,1.79548,1.5656,0.5032758411498437,22.7289,19.7916,64.7633,38.6707,2677.3,0.07070000000000004,0.2976,4.71415,0.10033181818181802,4.04426,4.613818181818182,0.257169847724247,-4.091417063441458,19.68326301579859,1.6228192528057337,0.9012577626372884,31.95876288659793,0.0,23.96907216494845
1287,DOYSIT_clean,C306N306K51Cr1,-3.5731874429485284,-3.4801167894941734,4.09603293610911,3.667973368665534,0.4280595674435763,3.9081763569377497,-1.3374999999999986,2.9940763569377467,2.24124,1.87757,2.01729,0.5442072184500569,35.6402,27.2707,72.719,37.0205,3338.47,0.03899999999999998,0.4824,5.58876,0.10255310344827517,3.33254,5.4862068965517246,0.0722557325118189,-5.903314882822361,39.880559821129225,1.0901051533582349,0.8989123213550945,46.08433734939759,0.0,46.08433734939759
1288,DOTSOV32_clean,H2C186O124Cu31,-5.150882507913076,-7.044343501169091,-9.383018429541373,-7.007981441536364,-2.375036988005009,4.669306513164082,12.669699999999995,-3.014493486835913,4.60932,5.23095,2.8684,0.8030387746932381,3.04129,3.90263,41.2484,25.6407,2507.45,0.012199999999999989,0.6852,13.80467,1.3499295936794606,6.77206,12.45474040632054,2.0269724920188703,-2.0230247053962502,7.073615838306589,2.500257989718632,0.7199470645641892,54.227405247813415,36.15160349854228,0.0
1289,DOYBUQ01_clean,H204C408N306Fe1Pt51,-3.847531105189321,-4.723423682197318,-0.5536283130260264,-1.064922571280877,0.5112942582548505,5.234717940452168,1.1015000000000015,2.077417940452169,3.21646,2.08667,1.39503,0.56566300725389,27.9731,20.2925,70.8398,40.4274,2174.92,0.06719999999999998,0.2545,5.5267,0.5750471074380155,4.20781,4.9516528925619845,0.4628528979451908,0.2471180527526429,1.172624487215291,2.9937634188733258,0.9048654053916655,42.06185567010309,0.0,31.54639175257732
1290,DOTSOV34_clean,H2C186O124Cu31,-5.1266003577494,-7.036828560405157,-9.419074054186597,-7.037555997349576,-2.381518056837021,4.655310503568136,12.645299999999999,-3.0278894964318637,4.62457,5.22769,2.8514,0.8032799859235472,3.08854,3.83566,41.4357,25.555,2510.19,0.011099999999999999,0.6864,13.79543,1.3988121871476924,6.79332,12.396617812852307,1.9903062296427791,-2.077671918330596,7.287331841824441,2.4977983078559296,0.7295839843198983,54.227405247813415,36.15160349854228,0.0
1292,DOTSOV35_clean,H2C186O124Cu31,-5.111960494967095,-6.983838151856594,-9.409940334890596,-7.038290969070852,-2.371649365819744,4.6121887860368505,12.547099999999997,-3.040911213963148,4.65352,5.20837,2.8141,0.8038392178952205,3.13357,3.88497,41.5145,25.6746,2514.55,0.011400000000000077,0.6868,13.78612,1.391744296962882,6.74237,12.394375703037118,1.98722349804336,-2.0767024153207188,7.301829231210445,2.496646691075428,0.7275838359914926,54.227405247813415,36.15160349854228,0.0
1293,DOTSOV38_clean,H2C186O124Cu31,-5.114665652084015,-6.983291216962639,-9.383859895006053,-7.012231418078258,-2.3716284769277944,4.611662740034845,12.487200000000001,-3.046937259965155,4.6619,5.21856,2.80623,0.8056031237598148,3.18081,3.85807,41.5912,25.5867,2516.7,0.01100000000000001,0.6865,13.76718,1.3758414173228335,6.75124,12.391338582677166,1.988844961890477,-2.0708211614468346,7.274722097790183,2.500533124934744,0.7269418971073034,54.227405247813415,36.15160349854228,0.0
1294,DOTSOV42_clean,H2C186O124Cu31,-5.258568922472583,-7.144044616408391,-9.15620436774018,-6.7954263754780975,-2.360777992262083,4.783266624146308,12.689899999999998,-2.858933375853691,4.48024,5.25516,2.99514,0.8033503834799705,3.22731,4.06389,41.2617,25.6875,2517.33,0.015599999999999947,0.6754,13.87342,1.3858053211009178,6.7515,12.487614678899082,2.005693226646976,-2.086301056809252,7.30052399654729,2.500539317565968,0.73318738520343,54.227405247813415,36.15160349854228,0.0
1295,DUCHEP_clean,H12C372N186O217Zn31Mo93,2.4557268330300404,2.4725808861521865,24.097207205809223,15.064391413797255,9.032815792011968,6.560234905859781,2.1864999999999988,3.442634905859782,3.17186,2.65944,1.71803,0.5627791667889079,39.4457,30.3709,70.1086,40.2322,976.536,0.0909,0.0,4.2765,0.16620588235294154,3.0499,4.110294117647059,0.250962679368838,-4.230783430484794,21.93452104223051,1.593383873190903,0.8616339695440554,40.834248079034026,23.819978046103184,20.417124039517013
1296,DOYBUQ_clean,H204C408N306Fe1Pt51,-4.513398046309218,-4.766684596282049,-2.3709754094160673,-1.6714106671737203,-0.699564742242347,4.067119854039702,-0.6325000000000003,2.3062198540397025,2.77054,1.94798,1.22524,0.4571063952162344,24.7156,19.2743,68.7956,40.3322,2286.66,0.04350000000000004,0.3067,5.69149,0.5847762190812729,4.35329,5.106713780918727,0.4055151756156718,0.3293629271052992,1.175949532156685,3.061155066315025,0.942625433693931,42.06185567010309,0.0,31.54639175257732
